platform,country,handle,platform_account_id,name,profile_url,content_categories,followers,average_engagement_rate,source_rank,source_url
Instagram,DE,@toni.kr8s,,Toni Kroos,https://www.instagram.com/toni.kr8s/,Sports Soccer,44600000,1.17%,1,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@m10_official,,Mesut Özil,https://www.instagram.com/m10_official/,Sports Soccer Training,27400000,2.99%,2,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@lena,,lena mantler,https://www.instagram.com/lena/,Entertainment and Music,21100000,0.28%,3,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mahnaz_afshar,,Mahe Man,https://www.instagram.com/mahnaz_afshar/,Acting and Drama Celebrity Artist,18600000,0.07%,4,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@bastianschweinsteiger,,Bastian Schweinsteiger,https://www.instagram.com/bastianschweinsteiger/,Sports Soccer,17200000,0.22%,5,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@marcinho11,,Marco Reus,https://www.instagram.com/marcinho11/,Sports Soccer,15000000,0.07%,6,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mrjade,,JΛDE ŞEN,https://www.instagram.com/mrjade/,Finance Business and Finance Producers Celebrities,14100000,1.77%,7,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@esmuellert,,Thomas Müller,https://www.instagram.com/esmuellert/,Sports,14000000,1.25%,8,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@manuelneuer,,Manuel Neuer,https://www.instagram.com/manuelneuer/,Sports Soccer,13200000,1.44%,9,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@thiago6,,Thiago Alcantara,https://www.instagram.com/thiago6/,Sports Soccer,11900000,1.87%,10,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@heidiklum,,Heidi Klum,https://www.instagram.com/heidiklum/,Fashion and Accessories,11800000,0.4%,11,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@sami_khedira6,,Sami Khedira,https://www.instagram.com/sami_khedira6/,Sports,10000000,0.18%,12,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@sanchooo10,,Jadon Sancho,https://www.instagram.com/sanchooo10/,Sports Soccer,9800000,8.19%,13,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@pamela_rf,,Pamela Reif,https://www.instagram.com/pamela_rf/,Beauty and Self Care Food Food and Drink Modeling,9300000,1.24%,14,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@philipplahm,,Philipp Lahm,https://www.instagram.com/philipplahm/,Sports Business and Finance Soccer Entrepreneur,8900000,0.12%,15,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mario_mm38,,Mario Maurer,https://www.instagram.com/mario_mm38/,Actors Lifestyle,8800000,0.74%,16,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@ilkayguendogan,,Ilkay Gündogan,https://www.instagram.com/ilkayguendogan/,Sports,8700000,3.28%,17,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@youneszarou,,Younes Zarou,https://www.instagram.com/youneszarou/,Romance and Wedding,8500000,2.22%,18,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@leroysane,,Leroy Sané,https://www.instagram.com/leroysane/,Sports Soccer,8200000,1.81%,19,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mariogotze,,MARIO GÖTZE,https://www.instagram.com/mariogotze/,Sports Soccer,8100000,0.59%,20,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@meryemuzerlimeryem,,meryemuzerlimeryem,https://www.instagram.com/meryemuzerlimeryem/,Acting and Drama Celebrity Actors,7600000,0.83%,21,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mrsdeutschland_offizielleseite,,Anna Schneider \ Prohodski💍,https://www.instagram.com/mrsdeutschland_offizielleseite/,Fashion,7400000,2.26%,22,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@shirindavid,,barbara (shirin david)avicius,https://www.instagram.com/shirindavid/,Fashion and Accessories Entertainment and Music Music Lifestyle,6600000,2.06%,23,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@kaihavertz29,,Kai Havertz 💥⚽️✌🏼,https://www.instagram.com/kaihavertz29/,Sports Soccer,6200000,5.31%,24,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@paola,,P A O L A M A R I A,https://www.instagram.com/paola/,Beauty and Self Care Video Blogger,5800000,0.24%,25,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@dfb_team,,DFB-Team,https://www.instagram.com/dfb_team/,Sports Entertainment and Music Soccer,5800000,0.83%,26,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@lukaspodolski,,Lukas Podolski,https://www.instagram.com/lukaspodolski/,Food Sports Soccer,5800000,0.18%,27,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@draxlerofficial,,Julian Draxler,https://www.instagram.com/draxlerofficial/,Sports Soccer,5400000,0.96%,28,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@rudybundini,,𝐑 𝐮 𝐝 𝐲 𝐁 𝐮 𝐧 𝐝 𝐢 𝐧 𝐢,https://www.instagram.com/rudybundini/,Arts and Crafts Fashion and Accessories Modeling,5200000,2.35%,29,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@tonigarrn,,TONI GARRN,https://www.instagram.com/tonigarrn/,Fashion Modeling Travel Public Figure,5100000,0.14%,30,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@alicasmd,,Alica Ѕchmidt | Track & Field,https://www.instagram.com/alicasmd/,Sports,5100000,0.22%,31,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@aussenrist15,,Mats Hummels,https://www.instagram.com/aussenrist15/,Sports Soccer,5000000,0.83%,32,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@marcusbutler,,Marcus Butler,https://www.instagram.com/marcusbutler/,"Entertainment and Music Modeling Film, Music & Books",4800000,0.17%,33,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@carodaur,,Caroline Daur,https://www.instagram.com/carodaur/,Fashion and Accessories Celebrity Lifestyle Celebrities,4500000,0.32%,34,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@capital_bra,,Capital Bra,https://www.instagram.com/capital_bra/,Music Lifestyle,4100000,1.08%,35,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@alarakayaofficial,,Fatma Kaya,https://www.instagram.com/alarakayaofficial/,Art Beauty,4000000,6.25%,36,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@juliabeautx,,Julia Willecke,https://www.instagram.com/juliabeautx/,Entertainment and Music Beauty and Self Care Music Public Figure,3900000,3.83%,37,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@katjakrasavice,,Katja Krasavice,https://www.instagram.com/katjakrasavice/,Entertainment and Music Music Modeling Humor,3900000,3.71%,38,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@r_13official,,RAFINHA,https://www.instagram.com/r_13official/,Sports Soccer,3800000,0.75%,39,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@randeephooda,,Randeep Hooda,https://www.instagram.com/randeephooda/,Entertainment and Music Celebrity Actors Modeling,3700000,9.47%,40,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@_maxhaase_,,Max Haase - German Travel Influencer 🇩🇪,https://www.instagram.com/_maxhaase_/,Travel Photography,3600000,1.05%,41,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@hakancalhanoglu,,Hakan Çalhanoglu,https://www.instagram.com/hakancalhanoglu/,Sports Soccer,3300000,5.4%,42,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@lenagercke,,Lena Gercke,https://www.instagram.com/lenagercke/,Fashion and Accessories Home and Garden Lifestyle,3300000,0.5%,43,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@lionttv,,LIONT,https://www.instagram.com/lionttv/,Entertainment and Music Music Video Blogger Lifestyle,3300000,0.64%,44,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@tonimahfud,,TONI MAHFUD†,https://www.instagram.com/tonimahfud/,Fashion and Accessories Arts and Crafts Modeling,3300000,1.15%,45,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@faridbangbang,,𝗙𝗮𝗿𝗶𝗱 𝗕𝗮𝗻𝗴,https://www.instagram.com/faridbangbang/,Entertainment and Music Rap,3200000,1.27%,46,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@palinski,,Palina Rojinski,https://www.instagram.com/palinski/,Entertainment and Music Celebrity Lifestyle,3200000,0.26%,47,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@xlaeta,,XLAETA | Julia,https://www.instagram.com/xlaeta/,Beauty and Self Care Fashion and Accessories Modeling Celebrities,3100000,1.02%,48,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@elyjahwoop,,Elyas M'Barek,https://www.instagram.com/elyjahwoop/,Acting and Drama,2900000,2.3%,49,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@saraadrianberlin,,SARA ADRIAN,https://www.instagram.com/saraadrianberlin/,Arts and Crafts Fashion and Accessories Beauty and Self Care Lifestyle,2900000,1.72%,50,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@imareebahabib,,Areeba Habib,https://www.instagram.com/imareebahabib/,Fashion Modeling,2800000,0.97%,51,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@sergegnabry,,Serge Gnabry,https://www.instagram.com/sergegnabry/,Soccer,2800000,4.08%,52,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@twenty4tim,,a living meme | Dschungelcamp 2024,https://www.instagram.com/twenty4tim/,Celebrity Public Figure Creators & Celebrities,2800000,8.24%,53,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@timowerner,,Timo Werner,https://www.instagram.com/timowerner/,Sports Soccer,2700000,3.49%,54,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@behindtvpersian,,Amin Fardin - امین فردین 🇩🇪🇮🇷,https://www.instagram.com/behindtvpersian/,,2700000,1.52%,55,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@asemane_rabiee,,Asemaneh Rabiei,https://www.instagram.com/asemane_rabiee/,,2700000,0.5%,56,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mr_boris_becker,,Mr. boris becker,https://www.instagram.com/mr_boris_becker/,Sports Music Modeling,2600000,1.59%,57,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@7sekundenvideoz,,7 Sekunden Videos® / Vines,https://www.instagram.com/7sekundenvideoz/,Entertainment and Music Celebrity,2600000,1.8%,58,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@emelijad,,Amal Jaderani Pour,https://www.instagram.com/emelijad/,Art Beauty Artist,2600000,11.21%,59,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@ds17_fg,,Dennis Schröder,https://www.instagram.com/ds17_fg/,Sports Entertainment Singer Music,2600000,5.04%,60,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@felixladen,,Felix von der Laden,https://www.instagram.com/felixladen/,Entertainment and Music Auto and Vehicles Lifestyle,2600000,1.18%,61,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@nordic_scott,,Mirko | Fashion & Photography,https://www.instagram.com/nordic_scott/,Fashion and Accessories Photography Lifestyle Modeling,2600000,8.04%,62,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@tarekalbasha.music,,TAREK AL BASHA,https://www.instagram.com/tarekalbasha.music/,Entertainment and Music Music,2500000,1.53%,63,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@leon_goretzka,,Leon Goretzka,https://www.instagram.com/leon_goretzka/,Sports Soccer,2500000,3.21%,64,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@amineharit,,Amine Harit,https://www.instagram.com/amineharit/,Sports Soccer,2400000,4.9%,65,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@sally_fou2ad,,Sally Fouad | سالي فؤاد,https://www.instagram.com/sally_fou2ad/,Fitness and Health Education Product Education Food and Drink,2400000,0.13%,66,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@heuteshow,,ZDF heute-show,https://www.instagram.com/heuteshow/,Entertainment and Music Lifestyle,2300000,0.93%,67,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@bayer04fussball,,Bayer 04 Leverkusen,https://www.instagram.com/bayer04fussball/,Sports,2300000,0.31%,68,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@danielakatzenberger,,Daniela Katzenberger,https://www.instagram.com/danielakatzenberger/,Beauty and Self Care Entertainment and Music Lifestyle,2300000,1.22%,69,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@annamariadamm,,Anna Maria Damm,https://www.instagram.com/annamariadamm/,Beauty and Self Care Fashion and Accessories family Modeling,2200000,1.44%,70,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@gold_alena,,Gold_alena,https://www.instagram.com/gold_alena/,Entertainment and Music Home and Garden,2200000,2.6%,71,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@naderjindaoui,,NADER JINDAOUI,https://www.instagram.com/naderjindaoui/,,2200000,17.63%,72,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@sohi.malih,,Sohi Malih,https://www.instagram.com/sohi.malih/,Fashion Lifestyle Public Figure,2100000,0.31%,73,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@claudiaschiffer,,Claudia Schiffer,https://www.instagram.com/claudiaschiffer/,Modeling Fashion,2100000,2.28%,74,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@pietrolombardi,,Pietro Lombardi,https://www.instagram.com/pietrolombardi/,Entertainment and Music Music Lifestyle,2000000,1.19%,75,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@vanessa.rhd,,Vanessa Reinhardt,https://www.instagram.com/vanessa.rhd/,Fashion and Accessories,2000000,10.52%,76,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@nicorosberg,,NICO ROSBERG,https://www.instagram.com/nicorosberg/,Auto and Vehicles Finance Business and Finance Racing,2000000,3.44%,77,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@ivana.santacruz,,IVI CRUZ 🦋,https://www.instagram.com/ivana.santacruz/,Entertainment and Music family Music Dance,2000000,3.21%,78,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@ischtarisik,,Ischtar Isik,https://www.instagram.com/ischtarisik/,Fashion and Accessories Video Blogger Lifestyle,1900000,1.46%,79,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@alexzverev123,,Alexander Zverev,https://www.instagram.com/alexzverev123/,Sports Tennis,1900000,3.45%,80,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@jeremyfragrance,,Jeremy Fragrance,https://www.instagram.com/jeremyfragrance/,Beauty and Self Care Modeling,1900000,0.24%,81,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mahdavikia_mehdi,,Mehdi Mahdavikia,https://www.instagram.com/mahdavikia_mehdi/,Sports Gym Modeling,1900000,6.1%,82,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@hannes_becker,,Hannes Becker,https://www.instagram.com/hannes_becker/,Travel Photography,1900000,0.38%,83,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@nilskue,,N I L S K U E S E L 🕸️,https://www.instagram.com/nilskue/,,1900000,8.88%,84,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@kevintrapp,,Kevin Trapp,https://www.instagram.com/kevintrapp/,Sports,1900000,1.68%,85,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@jacobrott,,⠀⠀J A C O B R O T T 🏝,https://www.instagram.com/jacobrott/,Entertainment and Music,1800000,6.91%,86,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@joyceilg,,Joyce Ilg,https://www.instagram.com/joyceilg/,Entertainment and Music Celebrity Actors,1800000,0.17%,87,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@knossi,,Jens 'Knossi' Knossalla,https://www.instagram.com/knossi/,Entertainment and Music Games Lifestyle,1800000,2.28%,88,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@kontrak,,Kontra K,https://www.instagram.com/kontrak/,Entertainment and Music Lifestyle Gym,1800000,3.24%,89,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@sarellax3,,Sarah Engels,https://www.instagram.com/sarellax3/,Entertainment and Music family Celebrity Music,1800000,0.94%,90,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@coach.latif,,Abdulatif Ghrir,https://www.instagram.com/coach.latif/,Fitness and Health,1800000,0.08%,91,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@bundeskanzlerinmerkel,,Bundeskanzlerin a.D. Merkel,https://www.instagram.com/bundeskanzlerinmerkel/,Photography Politics,1800000,3.75%,92,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@b0rz212,,🐺🖤,https://www.instagram.com/b0rz212/,Fashion and Accessories,1800000,1.6%,93,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@ikosun_kitchen,,𝐈 𝐊 𝐎 Ş,https://www.instagram.com/ikosun_kitchen/,Food,1800000,0.96%,94,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@inaandthepeanuts,,Ina Schnitzer,https://www.instagram.com/inaandthepeanuts/,,1800000,0.04%,95,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@a_la_sevda,,𝗦𝗲𝘃𝗱𝗮 Ç𝗲𝗹𝗶𝗸,https://www.instagram.com/a_la_sevda/,Food,1700000,1.9%,96,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@apache_207,,Apache 207,https://www.instagram.com/apache_207/,Entertainment and Music Music,1700000,10.16%,97,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@yvonnepferrer,,ADVENTURE • SPORTS • TRAVEL,https://www.instagram.com/yvonnepferrer/,Outdoor Activity Travel Celebrity Actors,1700000,1.02%,98,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@oliverpocher,,Oliver Pocher,https://www.instagram.com/oliverpocher/,Entertainment and Music Celebrity Lifestyle,1700000,2.05%,99,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Instagram,DE,@mr.pokee,,The World’s Cutest Adventures,https://www.instagram.com/mr.pokee/,"Animals Home and Garden Animals & Pets Film, Music & Books",1700000,1.1%,100,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@sinadeinert,,Sina Deinert,https://www.threads.net/@sinadeinert,Entertainment & Music,107300,0.85%,1,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@mrjade,,Öᴢᴋᴀɴ ᴊᴀᴅᴇ sᴇɴ,https://www.threads.net/@mrjade,Finance,90900,0.17%,2,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@sally_fou2ad,,Sally Fouad | سالي فؤاد,https://www.threads.net/@sally_fou2ad,Fitness & Health Education Product Education,90600,0.32%,3,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@limelchert,,Lilian Melchert,https://www.threads.net/@limelchert,Oddly Satisfying,63600,0.36%,4,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@lichi_brand,,Women’s Fashion Brand,https://www.threads.net/@lichi_brand,Fashion & Accessories,54700,0.36%,5,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@ronald_soethje,,Ronald Söthje,https://www.threads.net/@ronald_soethje,Photography Education Auto and Vehicles,37900,1.36%,6,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@drbarbarasturm,,Dr. Barbara Sturm,https://www.threads.net/@drbarbarasturm,Beauty & Self Care,36500,0.27%,7,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@marvinbrooks,,Marvin Brooks,https://www.threads.net/@marvinbrooks,Fitness & Health Education Outdoor Activity,33000,,8,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@noriyanori,,Nora Achmaoui,https://www.threads.net/@noriyanori,Education Upskilling,30000,0.61%,9,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@chrisbetzmann,,Christian Betzmann,https://www.threads.net/@chrisbetzmann,Travel Photography,27400,0.3%,10,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@knitecoser,,KNITE,https://www.threads.net/@knitecoser,Animation & Cosplay,27300,3.56%,11,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@trivago,,trivago,https://www.threads.net/@trivago,Travel,22200,,12,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@yoldabiblog,,Asya & Umut Karakuş,https://www.threads.net/@yoldabiblog,Travel,21500,0.17%,13,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@marioadrion,,Mario Adrion,https://www.threads.net/@marioadrion,Entertainment & Music,21000,0.54%,14,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@autodoc_autoparts,,AUTODOC - online auto parts store,https://www.threads.net/@autodoc_autoparts,Auto and Vehicles Product Education,20800,0.09%,15,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@tileh_pacbro,,Tileh Pacbro,https://www.threads.net/@tileh_pacbro,Entertainment & Music Dance,20000,3.49%,16,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@tamichinmitchell,,Tami Chin Mitchell,https://www.threads.net/@tamichinmitchell,Fashion & Accessories Entertainment & Music family Travel,19400,0.64%,17,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@jihoonkm,,JIHOON KIM (지훈이 ₊˚⊹♡),https://www.threads.net/@jihoonkm,Fashion & Accessories Entertainment & Music,18400,4.38%,18,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@damlakalaycik,,Damla Kalaycık Dedeoğlu,https://www.threads.net/@damlakalaycik,Fashion & Beauty Lifestyle Travel,17800,1.09%,19,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
